idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
29 1.9491465502006857 -1.9491465502006857 0.0 0.0 0.5 17272.834005693367 35.47323155999812 0.22503437564583872 1407.6607250404077 0.0 0.2915056348355827 
30 1.9879599601460733 -1.9879599601460733 0.0 0.0 0.5 30399.607348888 78.55291253508513 0.21600402423189663 1238.6917201064448 0.0 0.2950129673438413 
31 1.978098411006166 -1.978098411006166 0.0 0.0 0.5 4394.013463566172 56.62364825107678 0.23393391528009885 1336.1814811221875 0.0 0.29690247827864596 
32 1.5350607094161501 -1.5350607094161501 0.0 0.0 0.5 21234.199769936014 63.92383348483736 0.2739118831491413 1218.4901678248516 0.0 0.29799422096810585 
33 1.8306418748715128 -1.8306418748715128 0.0 0.0 0.5 7610.276087603142 84.12316832117622 0.24088117085735655 1439.2244152692194 0.0 0.292895941109248 
34 1.8648674252330115 -1.8648674252330115 0.0 0.0 0.5 15376.722500070013 83.70651816457688 0.19862578321476396 1260.6995461512122 0.0 0.2994017521631784 
35 1.8306648691494012 -1.8306648691494012 0.0 0.0 0.5 31037.326719921402 84.46238979308488 0.1734231360408369 1359.641581772 0.0 0.2937225571728331 
36 2.116055128879982 -2.116055128879982 0.0 0.0 0.5 20151.724899133216 50.16436452219391 0.1927628922340432 1349.263128432794 0.0 0.29269973322071313 
37 2.249254133713909 -2.249254133713909 0.0 0.0 0.5 15277.006652337017 47.55279696281916 0.19329866918718205 1325.127637753476 0.0 0.297594655961224 
38 1.7573302444132886 -1.7573302444132886 0.0 0.0 0.5 -2103.842449926487 52.42959541662794 0.18916669255126098 1276.0522457554348 0.0 0.2998443181896305 
39 1.9094984803608408 -1.9094984803608408 0.0 0.0 0.5 -1257.180839191822 57.11734369937888 0.19550052693550707 1413.0733067101219 0.0 0.29079464806516986 
40 1.8179253752990505 -1.8179253752990505 0.0 0.0 0.5 24026.328869765417 37.09698880705573 0.24472180696831064 1359.3203864289649 0.0 0.2947953271909646 
41 1.8854955795217163 -1.8854955795217163 0.0 0.0 0.5 27714.121427106034 61.09397427541386 0.11101701753807426 1361.8248848519509 0.0 0.2932731301608642 
42 2.00076855710176 -2.00076855710176 0.0 0.0 0.5 19442.679651598984 60.79397919929127 0.19181565120917607 1269.3167037520618 0.0 0.3003058057880779 
43 2.174888836478532 -2.174888836478532 0.0 0.0 0.5 5531.36128328481 77.27560038502104 0.02907345967267915 1332.421571686655 0.0 0.2982314162156364 
44 1.767966591688704 -1.767966591688704 0.0 0.0 0.5 25680.828236581503 55.29092459314117 0.07434025357457388 1282.0787170519952 0.0 0.2998301586569233 
45 2.212285413367524 -2.212285413367524 0.0 0.0 0.5 23366.361934282886 59.32180052169358 0.20475499729934896 1374.340546831071 0.0 0.29162211013679323 
46 2.0314264832723956 -2.0314264832723956 0.0 0.0 0.5 13937.27147046779 53.1616571880574 0.07749188170962407 1417.633529211002 0.0 0.29459588724194896 
47 1.4988848441292 -1.4988848441292 0.0 0.0 0.5 11733.13570145231 56.27824449286705 0.24750764233132444 1350.419010251625 0.0 0.2925980898168052 
48 1.5815300402564296 -1.5815300402564296 0.0 0.0 0.5 15012.280825072143 67.84367215396853 0.24910831890407914 1163.8928339054187 0.0 0.298863761275891 
49 1.6628842826183747 -1.6628842826183747 0.0 0.0 0.5 21058.953970493625 63.01703505216736 0.2034368597691258 1452.7866308958241 0.0 0.2884862561680338 
50 1.6130922437043194 -1.6130922437043194 0.0 0.0 0.5 28135.56052320049 84.71966828118683 0.214217264972444 1316.513566582839 0.0 0.29544894800584104 
51 1.9616301306703128 -1.9616301306703128 0.0 0.0 0.5 9096.345845622534 42.59629106646579 0.2154350208058217 1307.9599053467498 0.0 0.2965199363058348 
52 2.012981624097195 -2.012981624097195 0.0 0.0 0.5 25412.39836494345 94.48109855473025 0.2264921653246168 1243.1179026997686 0.0 0.2950000053422096 
53 2.031644201174156 -2.031644201174156 0.0 0.0 0.5 7835.611170989312 44.83711940821988 0.21281872915490704 1339.7031096708595 0.0 0.295266847735529 
54 1.9615854583675676 -1.9615854583675676 0.0 0.0 0.5 7662.84001069411 46.672945015643805 0.19001041275666855 1308.9087108150698 0.0 0.2983695920000403 
55 1.6388630152824144 -1.6388630152824144 0.0 0.0 0.5 -5005.350710618792 63.93877685228442 0.18271404435891875 1257.8349011257128 0.0 0.299458223048757 
56 1.872042994231694 -1.872042994231694 0.0 0.0 0.5 9843.448639186123 80.80853281534523 0.23657001461296254 1190.3714203649952 0.0 0.3022632062547718 
57 2.019739410052598 -2.019739410052598 0.0 0.0 0.5 23020.687322029644 69.928029326473 0.14975015164871178 1218.3767711482938 0.0 0.30278270412165775 
58 1.900725806359817 -1.900725806359817 0.0 0.0 0.5 13568.638666084691 82.35467111011536 0.2392169366830676 1410.7839791662252 0.0 0.2908092314911209 
59 1.9848647930439378 -1.9848647930439378 0.0 0.0 0.5 5984.395457996727 66.9715251498859 0.1872736400631547 1244.512984380258 0.0 0.3021984814224053 
60 1.7321497469260243 -1.7321497469260243 0.0 0.0 0.5 6755.002950636377 96.9963538104401 0.2719100395465916 1314.648397922867 0.0 0.29312889007850124 
61 1.8668707704294385 -1.8668707704294385 0.0 0.0 0.5 12512.280990034229 80.18348662997872 0.25328232613522983 1200.4286408580595 0.0 0.30176556716074926 
62 1.876265316172972 -1.876265316172972 0.0 0.0 0.5 15203.307876640882 54.98552007361344 0.24293660004376394 1058.5691968171461 0.0 0.3047083297687349 
63 1.6710369323911336 -1.6710369323911336 0.0 0.0 0.5 15466.424567132499 39.5605981880359 0.18224460104006893 1272.2047018412259 0.0 0.30041913641404044 
64 1.6773660040401959 -1.6773660040401959 0.0 0.0 0.5 15777.576923075485 94.76273928103379 0.1259435415564418 1263.879803038618 0.0 0.3001632109535192 
65 2.1311653752679818 -2.1311653752679818 0.0 0.0 0.5 22051.44403483018 91.36772777606322 0.2212656240007535 1329.0011283429442 0.0 0.2935196990079875 
66 1.9458342568703209 -1.9458342568703209 0.0 0.0 0.5 10687.218866795647 73.37233330389321 0.20024458428696587 1346.8446189837885 0.0 0.2924006470810498 
67 2.2603630256706966 -2.2603630256706966 0.0 0.0 0.5 18444.40192916568 35.26558681625262 0.19248134987117738 1401.673919219205 0.0 0.28894091332026384 
68 1.5195892454645452 -1.5195892454645452 0.0 0.0 0.5 13625.140874826111 64.90622031771655 0.20984601150253088 1364.122919230392 0.0 0.29363067991421793 
69 1.9539833178759165 -1.9539833178759165 0.0 0.0 0.5 12343.142574902147 77.71114776254672 0.2070528575023915 1211.7976124661118 0.0 0.29719372622803536 
70 1.418799112560639 -1.418799112560639 0.0 0.0 0.5 20961.17951148587 64.22874137878351 0.26272163404177573 1085.648207641427 0.0 0.3009220953875879 
71 1.2755073087077262 -1.2755073087077262 0.0 0.0 0.5 14307.108580381255 57.820562683010984 0.2518890550331116 1200.9361926741713 0.0 0.2978376097847362 
72 2.0452769967145485 -2.0452769967145485 0.0 0.0 0.5 17230.20248542903 59.022920665537434 0.17349103879094774 1333.7121800740729 0.0 0.29194007588229787 
73 1.8392703597015219 -1.8392703597015219 0.0 0.0 0.5 11071.14733754106 70.60695789229686 0.2007455821419376 1318.8272501531826 0.0 0.2922104129057924 
74 1.9405293018261938 -1.9405293018261938 0.0 0.0 0.5 21684.119476706743 76.4390038839059 0.221527133230675 1294.4423132058796 0.0 0.29386273915714684 
75 2.0854695214372865 -2.0854695214372865 0.0 0.0 0.5 24934.608402497888 90.53636229000261 0.2441706460809246 1237.9508906846283 0.0 0.29708676585999333 
76 1.654907058050586 -1.654907058050586 0.0 0.0 0.5 15826.107629028054 95.0309195429787 0.22464553471478024 1276.9290681894827 0.0 0.2974125914308548 
77 2.174618147924925 -2.174618147924925 0.0 0.0 0.5 19308.687293234623 56.23836411284982 0.16409261041007828 1322.4692843942696 0.0 0.2924269669019621 
78 2.42194200852761 -2.42194200852761 0.0 0.0 0.5 17597.99222158721 73.35411514701126 0.2314026327986281 1353.0463755862338 0.0 0.29275999020351795 
79 1.6580854988146674 -1.6580854988146674 0.0 0.0 0.5 35902.21099899891 67.7820359526575 0.2597058635873229 1318.282805311754 0.0 0.29252505884635865 
80 1.9061737373984367 -1.9061737373984367 0.0 0.0 0.5 6936.273603337359 51.02071100444509 0.22175984651176212 1280.305559360609 0.0 0.29790365770826827 
81 1.5232281620234993 -1.5232281620234993 0.0 0.0 0.5 20267.838207442634 61.77691809509446 0.2843627418569178 1192.535320726699 0.0 0.3013793552744268 
82 1.9884538124504938 -1.9884538124504938 0.0 0.0 0.5 13740.611843702061 63.1646387440561 0.272834892924567 1300.2236321894688 0.0 0.29290754745987035 
83 1.9184029283795572 -1.9184029283795572 0.0 0.0 0.5 10854.251596283739 68.54094794976197 0.22165600418711476 1223.1447562183503 0.0 0.29896158847008525 
84 2.3084270786023087 -2.3084270786023087 0.0 0.0 0.5 13326.215524036807 74.21222916509635 0.20312534587743733 1309.7419107942294 0.0 0.2950960541568201 
85 1.77185575464995 -1.77185575464995 0.0 0.0 0.5 21256.335617281373 69.14883422409135 0.25001555003332854 964.0040432977694 0.0 0.30954332742322255 
86 2.1525374246986333 -2.1525374246986333 0.0 0.0 0.5 6741.163469507992 45.52644359292766 0.20143791506349926 1346.6634433254255 0.0 0.2963854576343307 
87 1.4994989779927252 -1.4994989779927252 0.0 0.0 0.5 17810.931433410988 57.19979190114772 0.2125346823247958 1261.2340206283413 0.0 0.2964925165177272 
88 1.960368509132076 -1.960368509132076 0.0 0.0 0.5 15330.93575994053 18.161504345583282 0.1802826493926463 1387.8993093470967 0.0 0.2948670437121447 
89 2.271594210414174 -2.271594210414174 0.0 0.0 0.5 10065.534476004947 65.70436663967521 0.07744546455516806 1403.8242329177324 0.0 0.29380073081570623 
90 1.6593200487358863 -1.6593200487358863 0.0 0.0 0.5 11384.546838127822 83.91933722022824 0.1945696689126134 1250.1275417163708 0.0 0.2981778327628358 
91 2.066635387818759 -2.066635387818759 0.0 0.0 0.5 2049.19155023916 51.018143429429585 0.06138219355009051 1488.7435319099036 0.0 0.2909333205198779 
92 1.9575830508659056 -1.9575830508659056 0.0 0.0 0.5 9368.830749562703 23.498892346426743 0.15189418397162782 1410.1222124254152 0.0 0.29309706146989445 
93 1.8392382903251114 -1.8392382903251114 0.0 0.0 0.5 10676.25249173323 67.65083520080614 0.22382568056357066 1273.5703812638528 0.0 0.2977071341605245 
94 1.90064838299937 -1.90064838299937 0.0 0.0 0.5 16434.880712649152 72.51361277787991 0.22284392071002032 1306.128713343105 0.0 0.29503285413928376 
95 2.2262555864757125 -2.2262555864757125 0.0 0.0 0.5 27492.025736448646 39.75848702040046 0.19420967615859586 1415.8411897681058 0.0 0.2905731979544961 
96 1.8414541664712973 -1.8414541664712973 0.0 0.0 0.5 25122.547356856685 70.31904176984241 0.09905165898235885 1244.1349592135896 0.0 0.3020295247419112 
97 1.8464656825619425 -1.8464656825619425 0.0 0.0 0.5 9723.302188089896 80.95196277313812 0.1415719578200504 1289.9051669875787 0.0 0.3000479827628128 
98 2.243713751375021 -2.243713751375021 0.0 0.0 0.5 9620.589551578805 69.00841358798402 0.21885406106822153 1387.685834409095 0.0 0.29250711757289033 
99 1.667594592831875 -1.667594592831875 0.0 0.0 0.5 19.138660815057847 63.26623076200401 0.25135967191481634 1396.6882048842863 0.0 0.29409184089539037 
100 1.9843507211590685 -1.9843507211590685 0.0 0.0 0.5 15687.885665985528 75.76878243282908 0.25200598227968046 1357.4602933115668 0.0 0.29080382051049486 
101 1.6629688710768413 -1.6629688710768413 0.0 0.0 0.5 11955.802172937834 66.34233627467324 0.19493802553459522 1162.8695706812143 0.0 0.29976652361715656 
102 1.917210969654249 -1.917210969654249 0.0 0.0 0.5 23477.650869468867 62.23110354960897 0.24207214310007127 1267.3352557925411 0.0 0.29209145820692906 
103 2.168288791451591 -2.168288791451591 0.0 0.0 0.5 19252.631393739277 98.22136357793565 0.2311039340218421 1293.0515945923808 0.0 0.29537527831622173 
104 2.0514866690008193 -2.0514866690008193 0.0 0.0 0.5 17966.846099464627 84.97901310747831 0.08485764310868185 1373.0105384872948 0.0 0.29517434514719404 
105 1.641396783306262 -1.641396783306262 0.0 0.0 0.5 4944.858160481766 69.22472627443688 0.22218090331311577 1265.1184416059054 0.0 0.2990544976217597 
106 1.7747947980500531 -1.7747947980500531 0.0 0.0 0.5 14683.804669417497 54.657748588217046 0.20576005996687782 1170.6336713722558 0.0 0.2977492769177382 
107 1.8308340128408243 -1.8308340128408243 0.0 0.0 0.5 17506.65372918761 49.8934472364021 0.22045739966386937 1339.997806346253 0.0 0.2951047863453364 
108 2.5201507042269595 -2.5201507042269595 0.0 0.0 0.5 987.9992814055809 57.86749580503775 0.030158197749069776 1408.7089208603356 0.0 0.2963920837915965 
109 1.7618152855775355 -1.7618152855775355 0.0 0.0 0.5 4834.649003009279 46.93887651417148 0.2748637587218068 1356.8773293977047 0.0 0.2913152970815495 
110 2.1478976734869137 -2.1478976734869137 0.0 0.0 0.5 25693.769257986158 91.19243516599794 0.25862806804794514 1371.331885382072 0.0 0.29205267027511267 
111 1.858253078537818 -1.858253078537818 0.0 0.0 0.5 3942.32210839625 86.60168854441883 0.16270062479369993 1155.3907774637782 0.0 0.3056442300738745 
112 1.7136385400715755 -1.7136385400715755 0.0 0.0 0.5 4971.140606226068 50.82304029806302 0.21359497041279013 1253.4412289081515 0.0 0.298224629684465 
113 1.805658891299333 -1.805658891299333 0.0 0.0 0.5 6349.370446344209 82.13595744871665 0.14801266301101643 1117.7405709466989 0.0 0.3079082333040494 
114 2.085229146611117 -2.085229146611117 0.0 0.0 0.5 22335.58108825245 71.04805274319206 0.2315766197959603 1302.9745242816948 0.0 0.29231768154828436 
115 2.00916759244053 -2.00916759244053 0.0 0.0 0.5 4669.473473721273 80.20300471402257 0.18554123407095288 1290.7642348596069 0.0 0.2959171641115026 
116 2.1527747760244127 -2.1527747760244127 0.0 0.0 0.5 9757.540750626202 52.39317111345752 0.1490683877331052 1358.5498876344059 0.0 0.29677728314605123 
117 1.523635139000766 -1.523635139000766 0.0 0.0 0.5 17612.328440141286 74.51485435481682 0.215024866934126 1229.1226016754265 0.0 0.30248812164221395 
118 2.0277212065148906 -2.0277212065148906 0.0 0.0 0.5 21500.85711822638 37.668914111961925 0.20570250555200462 1360.0839105560606 0.0 0.2934583644891504 
119 1.5391113270382126 -1.5391113270382126 0.0 0.0 0.5 1720.1981560829026 73.1270399315631 0.10797486584547555 1386.2974694519924 0.0 0.29312420849544696 
120 1.748607061810382 -1.748607061810382 0.0 0.0 0.5 20277.49227425997 41.71921995218524 0.1670888912778536 1375.8478045543668 0.0 0.29446367457401906 
121 1.781170929529853 -1.781170929529853 0.0 0.0 0.5 29530.40085462599 45.36207608002704 0.22411485670425793 1290.8790361625286 0.0 0.29496977401617985 
122 2.069897050450242 -2.069897050450242 0.0 0.0 0.5 2591.9533894463275 59.60418661819936 0.12004139858700884 1290.9435705532956 0.0 0.2992599160461856 
123 2.0538826525296305 -2.0538826525296305 0.0 0.0 0.5 32638.774155932355 64.39356025997657 0.03406796595102239 1317.4612051361423 0.0 0.2975353587704071 
124 2.1902629353504555 -2.1902629353504555 0.0 0.0 0.5 8536.588734424538 84.3142106537533 0.16101586152745806 1229.2258504722756 0.0 0.3002408829635963 
125 2.193150900047008 -2.193150900047008 0.0 0.0 0.5 22731.685316648196 78.3633066983574 0.2527960785881663 1290.0219079566227 0.0 0.2945824011515673 
126 1.4674833779446854 -1.4674833779446854 0.0 0.0 0.5 3675.3528319888956 34.204805214133344 0.23586677205480733 1274.2822485858262 0.0 0.2990574135259455 
127 2.088298966371985 -2.088298966371985 0.0 0.0 0.5 25592.700576300485 50.73779560591318 0.10804837814767708 1336.0127374669996 0.0 0.29694283439280966 
128 2.361749283394826 -2.361749283394826 0.0 0.0 0.5 25581.661900059044 98.5976681447611 0.20503019843331172 1275.0069412338498 0.0 0.29764615165102254 
129 2.134438451639408 -2.134438451639408 0.0 0.0 0.5 15470.978910438489 48.50303370858965 0.13602616559516392 1366.3209424101153 0.0 0.2983645360054784 
130 1.6790408633716332 -1.6790408633716332 0.0 0.0 0.5 21494.330333034206 88.24133461903389 0.017321841514802774 1287.4627153376512 0.0 0.2990029267359407 
131 1.4167816434228149 -1.4167816434228149 0.0 0.0 0.5 14720.958329935382 49.00871897534348 0.18209972693922316 1357.1202100003072 0.0 0.29379409269213874 
132 2.0267433046203367 -2.0267433046203367 0.0 0.0 0.5 18935.238098023154 86.81171521851695 0.23755109880306402 1189.4682166113992 0.0 0.30215502738903177 
133 1.4863263642609632 -1.4863263642609632 0.0 0.0 0.5 16732.403856875924 70.21069746651901 0.1838654698647514 1328.3052714321727 0.0 0.29645282425457603 
134 1.7037044079820274 -1.7037044079820274 0.0 0.0 0.5 26907.021085965323 58.622015083843095 0.075444574546154 1290.7541553093188 0.0 0.29980500755764605 
135 2.4136315888465685 -2.4136315888465685 0.0 0.0 0.5 10319.083935820545 56.95047311203839 0.13734631535441555 1397.2178744521902 0.0 0.2940891827504833 
136 1.7045704738748226 -1.7045704738748226 0.0 0.0 0.5 14937.17158583147 71.23643778182661 0.23463351238082295 1335.0842113212782 0.0 0.2930994547331373 
137 1.687289362081926 -1.687289362081926 0.0 0.0 0.5 25947.719572214908 80.37781935094795 0.23584484856224458 1276.5748011005073 0.0 0.2918971894195036 
138 1.939053099994775 -1.939053099994775 0.0 0.0 0.5 13666.528679171386 44.371558419795505 0.21936960797914368 1338.4859671191423 0.0 0.29427998401013167 
139 1.5883572749038033 -1.5883572749038033 0.0 0.0 0.5 9112.141283146793 75.15840412246546 0.22817269925563485 1297.6980419492306 0.0 0.2944671224636064 
140 1.8225940461713086 -1.8225940461713086 0.0 0.0 0.5 25454.502733652207 79.19558714163338 0.1996299067060254 1269.2808189528869 0.0 0.2935693591649336 
141 2.0419339876295033 -2.0419339876295033 0.0 0.0 0.5 12014.88934418927 44.083070472308314 0.17612108996050455 1297.3776176522892 0.0 0.296839801328034 
142 2.087421326413161 -2.087421326413161 0.0 0.0 0.5 20543.326496742266 81.74010145579221 0.14790208984249523 1293.7044182916566 0.0 0.29959760498102705 
143 1.7999879515184345 -1.7999879515184345 0.0 0.0 0.5 20951.807730750268 87.85024228631697 0.11850112099546922 1331.5656246518276 0.0 0.2969660646641885 
144 2.0523121658325785 -2.0523121658325785 0.0 0.0 0.5 7991.178909293325 49.08512517099178 0.12237427035296067 1464.9153611657803 0.0 0.2902167506124593 
145 1.600590757364032 -1.600590757364032 0.0 0.0 0.5 6438.130520152348 82.83645360591284 0.2189742088800888 1269.7474643563137 0.0 0.29748485668126495 
146 2.0310044963212333 -2.0310044963212333 0.0 0.0 0.5 15581.984531430984 63.140893760734194 0.19035606154585102 1306.0665495870705 0.0 0.2941354391663694 
147 1.8389161568192385 -1.8389161568192385 0.0 0.0 0.5 14326.845521601655 35.749723762121924 0.21915882998264322 1057.1674014676178 0.0 0.30704241796353793 
148 1.8436344688414879 -1.8436344688414879 0.0 0.0 0.5 10504.16349968221 88.13945397975846 0.17623260930065202 1265.4307043828928 0.0 0.2957957747611537 
149 2.3385163071887938 -2.3385163071887938 0.0 0.0 0.5 14072.603486315464 65.82205904341734 0.20939878488115637 1316.3505209840912 0.0 0.29723977973779914 
150 1.87399380131843 -1.87399380131843 0.0 0.0 0.5 18998.839612744137 64.44012939622529 0.2419915796456101 1208.2666328927876 0.0 0.29644534163664227 
151 1.7787393575460249 -1.7787393575460249 0.0 0.0 0.5 19164.29238110694 78.60990678529289 0.21807898972053566 1202.9609298240541 0.0 0.2975939831712355 
152 2.303125824652298 -2.303125824652298 0.0 0.0 0.5 8297.14230973276 62.869871874280925 0.20793737464968337 1337.5413479648344 0.0 0.2945139631446516 
153 1.8075184920979062 -1.8075184920979062 0.0 0.0 0.5 3063.2514539984477 62.66658882240429 0.09230708476499627 1370.8364440464484 0.0 0.2960114825711512 
154 2.349877921404931 -2.349877921404931 0.0 0.0 0.5 35793.74321243292 69.70417588219777 0.22073757451465453 1230.3804912422395 0.0 0.2978447751553402 
155 2.0349048101034697 -2.0349048101034697 0.0 0.0 0.5 257.20626629235994 50.52668564739671 0.2044269928702613 1332.0118043163004 0.0 0.2970725235061432 
156 2.2494496056593802 -2.2494496056593802 0.0 0.0 0.5 29497.571785412758 88.69423188348352 0.25647698367656213 1192.4410813678624 0.0 0.30081195197391775 
157 1.9584263667691224 -1.9584263667691224 0.0 0.0 0.5 10521.416814971952 43.609670009496654 0.23968409161540824 1432.6789450629992 0.0 0.28907840391487766 
158 2.1481256904839543 -2.1481256904839543 0.0 0.0 0.5 14892.29862429484 35.28151850655198 0.21632535105676376 1328.8097816854806 0.0 0.29610937544675126 
159 2.007171887434412 -2.007171887434412 0.0 0.0 0.5 7086.369578187337 35.55608788525356 0.17941949619561137 1285.7585717983166 0.0 0.2982218735436439 
160 1.7983050306774404 -1.7983050306774404 0.0 0.0 0.5 13890.065400682377 77.47678705237482 0.25623538190574247 1296.2030966775394 0.0 0.29401077576990825 
161 1.9662799395856463 -1.9662799395856463 0.0 0.0 0.5 13203.260222408424 72.14518569770293 0.2355399136474599 1257.835157785951 0.0 0.29947796963687945 
162 2.478166788750282 -2.478166788750282 0.0 0.0 0.5 18317.041849336907 80.69080300363807 0.23205413551802986 1340.4107092404392 0.0 0.29428392944382953 
163 1.7179387678626177 -1.7179387678626177 0.0 0.0 0.5 18880.517105888608 71.68217283478127 0.2908211211958016 1190.9700140325433 0.0 0.2962049563249494 
164 1.7506707114604203 -1.7506707114604203 0.0 0.0 0.5 37823.18009400404 69.74650969406598 0.19429151114273335 1261.6928111701154 0.0 0.2970103390596335 
165 2.012132091963214 -2.012132091963214 0.0 0.0 0.5 14694.242205721039 70.01464020437545 0.17781034770975696 1312.791587888305 0.0 0.29353365261290004 
166 1.5771146153045972 -1.5771146153045972 0.0 0.0 0.5 7027.880960133036 84.65237017302371 0.25682751089425415 1192.7000677364263 0.0 0.2982239681867474 
167 1.8077721463727014 -1.8077721463727014 0.0 0.0 0.5 15417.343430921854 21.690660257695225 0.23656049432901805 1123.0934539789587 0.0 0.3033749818802757 
168 2.371641743988269 -2.371641743988269 0.0 0.0 0.5 351.92482729341015 52.36380432022719 0.09146054861040627 1412.214424568509 0.0 0.29257330592643144 
169 1.8964576517107212 -1.8964576517107212 0.0 0.0 0.5 17149.602728846367 69.19425457713054 0.1745164491802498 1236.2870335359162 0.0 0.2951021310368185 
170 1.566077664804983 -1.566077664804983 0.0 0.0 0.5 7425.887893122948 87.31684993068666 0.23097576740795556 1224.392299031907 0.0 0.2982794469575288 
171 2.42401775845206 -2.42401775845206 0.0 0.0 0.5 27238.374548523443 50.440637794108014 0.18091006283907807 1343.2949338210472 0.0 0.29588239102196884 
