idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
52 2.462843769082468 -2.462843769082468 0.0 0.0 0.5 31178.93538872939 90.05107959904188 0.21065257683092087 1336.3115935730798 0.0 0.29502250813850306 
53 1.9410711040875261 -1.9410711040875261 0.0 0.0 0.5 18364.34583903028 54.86067395660759 0.2258762319548616 1444.7365442217588 0.0 0.28961256962422194 
54 1.7775859042556355 -1.7775859042556355 0.0 0.0 0.5 16225.1932173768 71.67030043124436 0.21752637671115652 1469.0665844670714 0.0 0.29182248611174627 
55 2.073070802090055 -2.073070802090055 0.0 0.0 0.5 6304.836427414739 104.82337068934093 0.24077062134826563 1519.9968196251132 0.0 0.2897221172362258 
56 1.9451953023579138 -1.9451953023579138 0.0 0.0 0.5 12990.621373841954 83.19417327580732 0.2319072141228637 1282.9663867696622 0.0 0.29483179182724384 
57 1.4800291041740579 -1.4800291041740579 0.0 0.0 0.5 12317.080626082952 103.39950380439831 0.22171489888447357 1402.1392883973306 0.0 0.2942786475523894 
58 2.2094698354608333 -2.2094698354608333 0.0 0.0 0.5 54509.98118777195 99.864827601581 0.22834234865474268 1359.430764551851 0.0 0.2872905134271558 
59 2.334836004220255 -2.334836004220255 0.0 0.0 0.5 23871.600672481465 75.46308932726973 0.22664948123997555 1442.0646124973011 0.0 0.2899821839542555 
60 1.6587567320941365 -1.6587567320941365 0.0 0.0 0.5 33427.23584299744 128.18474302094282 0.23811239546524893 1240.7384340023173 0.0 0.2944247310456841 
61 1.90172111286084 -1.90172111286084 0.0 0.0 0.5 11032.536970596082 57.85576416982338 0.21734485884688648 1492.078028829657 0.0 0.29118533836833843 
62 1.8292134692567497 -1.8292134692567497 0.0 0.0 0.5 3685.3191008300328 80.84499521087851 0.22737635922885727 1373.5787529622994 0.0 0.294263080380435 
63 2.0298080331122663 -2.0298080331122663 0.0 0.0 0.5 26591.224810534797 114.40792618378386 0.23723773119127584 1391.3686676866766 0.0 0.2923007162155184 
64 1.8379353341653053 -1.8379353341653053 0.0 0.0 0.5 26569.31850940435 113.19416100092621 0.23561230862243557 1211.8913986329635 0.0 0.2978790741178213 
65 1.7577151951866372 -1.7577151951866372 0.0 0.0 0.5 8206.0487023877 57.74241963111424 0.24512799697253498 1464.067224517401 0.0 0.2854044050737702 
66 1.980539579009326 -1.980539579009326 0.0 0.0 0.5 41180.117682973556 104.05958549649637 0.23488108149701642 1416.0780858120731 0.0 0.28883087356836057 
67 1.8178188770192099 -1.8178188770192099 0.0 0.0 0.5 9620.854472405697 65.89464252918157 0.24218531769410967 1374.7849030648201 0.0 0.28960352839565406 
68 1.6246511407794166 -1.6246511407794166 0.0 0.0 0.5 39780.107597624126 95.78222764013108 0.224775151941388 1365.0404218972674 0.0 0.2918262229330277 
69 1.6469934955512548 -1.6469934955512548 0.0 0.0 0.5 45051.504171852925 119.36673886239207 0.224855497433942 1326.818534484777 0.0 0.29285477842841595 
70 1.8276406460090737 -1.8276406460090737 0.0 0.0 0.5 46350.66698744137 101.57873556286474 0.22092199689382044 1368.78960178733 0.0 0.2918174425777939 
71 2.453693484593947 -2.453693484593947 0.0 0.0 0.5 11841.450922303207 56.97764568720882 0.2508762297034901 1495.5419065915917 0.0 0.2831705834982592 
72 1.6769219380502933 -1.6769219380502933 0.0 0.0 0.5 35768.64355380393 89.21406267290031 0.20785132988231153 1416.4578599519195 0.0 0.29363994632089885 
73 1.659740815006987 -1.659740815006987 0.0 0.0 0.5 -853.1341998423995 71.15797251315036 0.24966450308829974 1420.9324240137591 0.0 0.29276613663905476 
74 1.7255700899169981 -1.7255700899169981 0.0 0.0 0.5 32982.928313884055 99.0153260199076 0.2042790613140568 1467.4880436289852 0.0 0.2915346416453557 
75 2.1117748438971176 -2.1117748438971176 0.0 0.0 0.5 45890.99761182717 64.07754184605561 0.2186304635142693 1386.2112179744693 0.0 0.2884590428276178 
76 1.8900767285624287 -1.8900767285624287 0.0 0.0 0.5 3564.8381482069553 82.69751291213039 0.2605464303615307 1518.4116659752685 0.0 0.28383367446906455 
77 1.702016763737053 -1.702016763737053 0.0 0.0 0.5 55034.51677767783 101.81170457637025 0.20134664629386745 1302.2736716079442 0.0 0.29543686271452546 
78 1.4016149726105467 -1.4016149726105467 0.0 0.0 0.5 22081.724141496397 94.01323464821306 0.24128206319344717 1308.902586145517 0.0 0.29242053747317237 
79 2.0230392613603523 -2.0230392613603523 0.0 0.0 0.5 15259.907274725152 73.53236307625129 0.23796179802601145 1417.2574356809498 0.0 0.28836069043054174 
80 2.5471514381351086 -2.5471514381351086 0.0 0.0 0.5 7516.648316373063 98.04549868035936 0.24352638941694923 1413.1566461742805 0.0 0.29181934886190725 
81 1.7714609223427205 -1.7714609223427205 0.0 0.0 0.5 17523.378537833254 82.49967034224969 0.22554104925324558 1348.4328164813596 0.0 0.2927966101177371 
82 2.1636553075213 -2.1636553075213 0.0 0.0 0.5 43642.900006789656 76.77326580323115 0.21382388400420474 1304.6585293801609 0.0 0.29371689200533496 
83 1.4753705457171509 -1.4753705457171509 0.0 0.0 0.5 10598.19669068023 67.97993344915149 0.22301124555622037 1434.3647474910092 0.0 0.2910001749167825 
84 1.5618728432532534 -1.5618728432532534 0.0 0.0 0.5 51993.7574219973 114.31684748389368 0.2192187204905329 1300.4751161738554 0.0 0.29381205399432253 
85 2.2211930445364696 -2.2211930445364696 0.0 0.0 0.5 27079.60669319526 75.27163391855746 0.2460504186292538 1275.326119247078 0.0 0.2904558116515289 
86 1.7069361416818989 -1.7069361416818989 0.0 0.0 0.5 4386.763662624381 71.12147561031651 0.23309720550247492 1373.2872308069705 0.0 0.29352661371562716 
87 1.7753746456614483 -1.7753746456614483 0.0 0.0 0.5 9522.867175412448 86.56432647512065 0.23184529225185296 1359.676976615755 0.0 0.2945667768024053 
88 2.1777151516677105 -2.1777151516677105 0.0 0.0 0.5 39199.49305359122 101.46215205896908 0.22450944470868997 1391.8139056483049 0.0 0.2916718812487604 
89 2.1543718227312856 -2.1543718227312856 0.0 0.0 0.5 18862.838694563758 111.47272043411638 0.2233310676628274 1438.2544970858867 0.0 0.29247321592596437 
90 2.0439431837040667 -2.0439431837040667 0.0 0.0 0.5 2532.746096598328 73.13906191539293 0.2552278714688015 1460.1878515057022 0.0 0.2869527679908712 
91 1.9090951648746397 -1.9090951648746397 0.0 0.0 0.5 3548.0803322961783 82.73991603656522 0.25472411029612707 1423.8457858801983 0.0 0.28780569341191087 
92 1.8528007895460672 -1.8528007895460672 0.0 0.0 0.5 23492.33950274643 89.04016523654349 0.2204858556303288 1428.3413904471904 0.0 0.29290865368830304 
93 2.043100546774566 -2.043100546774566 0.0 0.0 0.5 24044.88952849882 88.67910794139189 0.22838764774920237 1443.974452757268 0.0 0.2891580987488144 
94 2.2398170225678857 -2.2398170225678857 0.0 0.0 0.5 13260.656263593262 105.3382861938695 0.24543446595235627 1491.8976813390236 0.0 0.28772389530004355 
95 1.6195773423457622 -1.6195773423457622 0.0 0.0 0.5 -7340.668288581119 81.55255677709448 0.25178289950325283 1343.5984860234162 0.0 0.29479024307512175 
96 2.3009046585934168 -2.3009046585934168 0.0 0.0 0.5 -399.57306739460637 44.03927212382145 0.1960021147179673 1540.4990428838269 0.0 0.28799425494843756 
97 1.4948333234011741 -1.4948333234011741 0.0 0.0 0.5 4681.446079311957 104.96265265642637 0.2541133347460176 1331.3724469395959 0.0 0.2932737833102142 
98 1.493382013436919 -1.493382013436919 0.0 0.0 0.5 22792.463952452537 76.5918255094488 0.2292395060591768 1456.6815077264089 0.0 0.2896935695647289 
99 1.8381177792207601 -1.8381177792207601 0.0 0.0 0.5 24793.632849781872 102.49803148963773 0.22025528070572023 1502.4510674676462 0.0 0.2890565306091624 
100 2.05136287614584 -2.05136287614584 0.0 0.0 0.5 14124.956437167253 115.9441101448775 0.22879767703400714 1377.0761043900561 0.0 0.29493534397501664 
101 1.5826808296795052 -1.5826808296795052 0.0 0.0 0.5 43661.68677243645 103.14614429732069 0.20551132463227065 1307.068081594866 0.0 0.2987694782575505 
102 2.003345524482623 -2.003345524482623 0.0 0.0 0.5 15438.204651351265 77.01699893566578 0.24535282298063313 1395.6069810502077 0.0 0.28941830322320367 
103 1.8936840555700187 -1.8936840555700187 0.0 0.0 0.5 23563.54603069703 122.04593748032148 0.22590438490390571 1235.0691178884304 0.0 0.3006287431457292 
104 1.8640787973599158 -1.8640787973599158 0.0 0.0 0.5 29422.199379445596 83.01574944740402 0.21530464420360465 1334.1778896387925 0.0 0.2943014097695413 
105 1.861383557237203 -1.861383557237203 0.0 0.0 0.5 13038.70462152197 66.11251500594022 0.22244323759769055 1333.7847818916862 0.0 0.2944017844695321 
106 1.8963219003830933 -1.8963219003830933 0.0 0.0 0.5 6353.667196522287 60.46979508436366 0.21284417801108274 1322.9136136310508 0.0 0.2971006832910529 
107 2.0908459847384377 -2.0908459847384377 0.0 0.0 0.5 28947.731963176793 101.6516440785815 0.24195518865822346 1382.1803072972968 0.0 0.2879411332198008 
108 1.703331656222593 -1.703331656222593 0.0 0.0 0.5 45535.752358121936 126.04598479114102 0.2284896585947639 1324.3067777855072 0.0 0.2925985405723098 
109 1.6392647854651585 -1.6392647854651585 0.0 0.0 0.5 17337.489192139437 92.04021600725154 0.22739866002240736 1443.56144755422 0.0 0.29177236832039827 
110 1.7115996699415497 -1.7115996699415497 0.0 0.0 0.5 42225.55610061633 116.95292011450653 0.23372045523390994 1292.452825753407 0.0 0.29221534926272763 
111 2.3072278722316613 -2.3072278722316613 0.0 0.0 0.5 8216.223564170417 80.9326639940363 0.2555418271175477 1475.3034975052208 0.0 0.2861714113903192 
112 2.069705864125528 -2.069705864125528 0.0 0.0 0.5 8161.986035906436 81.3325458948104 0.25822720926119763 1459.445129503034 0.0 0.28639890836084175 
113 1.714972160458912 -1.714972160458912 0.0 0.0 0.5 17230.256988196892 90.04080327924228 0.23726669384943638 1253.4957362951347 0.0 0.29683997471173695 
114 2.201575648443801 -2.201575648443801 0.0 0.0 0.5 10661.02304981681 80.17478340784294 0.23044170661868987 1498.8169956094332 0.0 0.29045059321863925 
115 1.8408197903317325 -1.8408197903317325 0.0 0.0 0.5 8519.907095657682 93.01753815250432 0.2243612596193146 1442.4449726885864 0.0 0.29347050551846354 
116 2.34171386348077 -2.34171386348077 0.0 0.0 0.5 50652.86643902873 105.38485039558277 0.21393299341211022 1327.6249479384794 0.0 0.29512150490310285 
117 1.7208217398206818 -1.7208217398206818 0.0 0.0 0.5 44893.866380646665 77.68502116354551 0.20920625011378488 1280.5336753081262 0.0 0.294229421098347 
118 1.9036481778020204 -1.9036481778020204 0.0 0.0 0.5 21379.97798988115 79.04054902332089 0.2114839038380389 1435.6618320620587 0.0 0.29258058357283767 
119 2.133771745871614 -2.133771745871614 0.0 0.0 0.5 35397.56962538123 90.7877100543018 0.20692398680123777 1361.3541980633208 0.0 0.2956002397263153 
120 2.052893433709524 -2.052893433709524 0.0 0.0 0.5 18431.698095228625 56.36575302037809 0.2541262867799057 1381.421331517421 0.0 0.28586803755053625 
121 1.969572952568816 -1.969572952568816 0.0 0.0 0.5 10545.037685373843 78.96218105048858 0.24694262251397867 1460.7136999684803 0.0 0.2889091834230419 
122 1.9003825742522793 -1.9003825742522793 0.0 0.0 0.5 43802.194429733994 80.30635625393094 0.19977691031141567 1384.300269686957 0.0 0.2915241269123875 
123 1.545082770216725 -1.545082770216725 0.0 0.0 0.5 13025.173278173606 101.71966719754873 0.23080363758297773 1450.3162971058841 0.0 0.2922311206635371 
124 2.241163018428764 -2.241163018428764 0.0 0.0 0.5 34035.987161012796 71.34123866359917 0.21358787351994313 1294.1020442235285 0.0 0.2927570675606253 
125 1.3570976017619152 -1.3570976017619152 0.0 0.0 0.5 11968.24627576387 106.99344945101333 0.2506438023297225 1374.7749675831124 0.0 0.2901597616557412 
126 1.9861924516440284 -1.9861924516440284 0.0 0.0 0.5 14888.163715594515 82.60383328857841 0.22645779463093113 1476.860687663375 0.0 0.28920547922449125 
127 1.5794234419449062 -1.5794234419449062 0.0 0.0 0.5 42671.49281785251 76.37626549665397 0.2083182716676044 1366.8489147935454 0.0 0.2932281342581997 
128 2.038923271538724 -2.038923271538724 0.0 0.0 0.5 16333.727280105823 79.0355676286383 0.22381697235533798 1505.538755244752 0.0 0.2886791598273078 
129 2.02522710012757 -2.02522710012757 0.0 0.0 0.5 24380.346020887726 100.41373800150103 0.22699237700238642 1482.6534386617266 0.0 0.2888708946733259 
130 1.9797733801662705 -1.9797733801662705 0.0 0.0 0.5 17866.496475273903 74.2539715520073 0.24365407442672998 1495.0615739825732 0.0 0.2845021551681159 
131 1.7751505533442695 -1.7751505533442695 0.0 0.0 0.5 6191.272362596084 56.53885290592323 0.25377477424669076 1431.5662946157313 0.0 0.2848932916205966 
132 1.9812538864666693 -1.9812538864666693 0.0 0.0 0.5 22810.191955724345 87.16461705515285 0.23990243651733925 1506.9530538212866 0.0 0.2875990500633145 
133 2.208195992520616 -2.208195992520616 0.0 0.0 0.5 36285.867560519386 89.07938405949506 0.21739298953022154 1382.9770690451326 0.0 0.2900100046741242 
134 2.5054223588306357 -2.5054223588306357 0.0 0.0 0.5 26375.763139341245 120.39474825402712 0.23016924241619552 1296.8537843619656 0.0 0.29479767834627474 
135 2.114082386307732 -2.114082386307732 0.0 0.0 0.5 42989.23359253003 67.49282564599126 0.19654863787350274 1453.9153049399763 0.0 0.2906480380603461 
136 1.4539690695865852 -1.4539690695865852 0.0 0.0 0.5 26878.022833927505 106.82991679917552 0.23876036105733014 1428.199555530675 0.0 0.2889921237502559 
137 1.97991611447723 -1.97991611447723 0.0 0.0 0.5 41687.71904382707 114.17746397257511 0.23152001831545363 1384.8086193682457 0.0 0.29133365161888025 
138 1.912700541381696 -1.912700541381696 0.0 0.0 0.5 31817.53682071114 86.62457793879646 0.23725171265726908 1359.618429946451 0.0 0.29029728691365203 
139 1.8435106692544223 -1.8435106692544223 0.0 0.0 0.5 17660.60600122015 62.67320647974859 0.23795674871293584 1373.4838868394531 0.0 0.28819913539829745 
140 1.6912560430741284 -1.6912560430741284 0.0 0.0 0.5 -4315.436645435002 80.26220596670788 0.2692494062669146 1284.0592892480356 0.0 0.29180542742186366 
141 1.8202092017612306 -1.8202092017612306 0.0 0.0 0.5 9186.78830733232 95.61654519141953 0.2503436788001405 1503.0404819719208 0.0 0.2872645232008469 
142 1.7720203509348242 -1.7720203509348242 0.0 0.0 0.5 14647.041115450147 48.741266759191205 0.20638390744963345 1472.6805090381843 0.0 0.28925401312736043 
143 1.7376029402489006 -1.7376029402489006 0.0 0.0 0.5 1631.4607525508154 75.85350649773054 0.2583801231965505 1379.02223614599 0.0 0.28922944067485623 
144 1.7690869209685527 -1.7690869209685527 0.0 0.0 0.5 14156.344036104347 62.391824779350124 0.24497154260502724 1401.055317435433 0.0 0.2880750951344468 
145 1.9170592010903 -1.9170592010903 0.0 0.0 0.5 3402.2138629298597 80.62840131134811 0.24393801497563 1384.629791504578 0.0 0.29392621462348706 
146 1.7529051204548531 -1.7529051204548531 0.0 0.0 0.5 8027.506388960252 84.33518515705117 0.24643685290724068 1365.0780344190605 0.0 0.2918081043740441 
147 1.797829207711439 -1.797829207711439 0.0 0.0 0.5 24095.107277775292 67.04241708613868 0.236075632962883 1436.1379883566326 0.0 0.2861367584971977 
148 2.3013969614309415 -2.3013969614309415 0.0 0.0 0.5 28038.935901117104 101.51918472923735 0.23412557591244806 1506.1558348271544 0.0 0.28789766149183066 
149 2.0315138006913096 -2.0315138006913096 0.0 0.0 0.5 34079.43294956228 88.08005622654082 0.2245516289923687 1362.0626032186885 0.0 0.2907470990347393 
150 2.1987120706826877 -2.1987120706826877 0.0 0.0 0.5 34803.3152848001 86.51095889237745 0.23518412100671357 1304.5567388889167 0.0 0.2923774992622247 
151 2.135754487679727 -2.135754487679727 0.0 0.0 0.5 25680.256962664098 77.06149755937828 0.24214808757100076 1371.215809432287 0.0 0.2879969413505757 
152 1.632588014686643 -1.632588014686643 0.0 0.0 0.5 36817.67740230911 101.27038867458161 0.19957158410427084 1343.112968950325 0.0 0.2966021339118125 
153 2.0423322100873156 -2.0423322100873156 0.0 0.0 0.5 3982.2960759448233 77.31391323534925 0.23757189463992984 1492.1254131974933 0.0 0.2900304483398948 
154 2.147472651481765 -2.147472651481765 0.0 0.0 0.5 54740.18195030523 125.3666320696945 0.22024710470920716 1280.1563472445607 0.0 0.29257768868927936 
155 2.0984562915408476 -2.0984562915408476 0.0 0.0 0.5 4758.212799392741 83.43261587157176 0.24904087164288952 1251.3386689073914 0.0 0.2942175224762812 
156 1.8203851520059329 -1.8203851520059329 0.0 0.0 0.5 10545.718336365167 47.66381106918592 0.21709521321711134 1366.8570370144528 0.0 0.2949577585033811 
157 2.127875833575071 -2.127875833575071 0.0 0.0 0.5 41647.638570333314 105.76915261124992 0.2220956260758007 1234.5277947326967 0.0 0.2949088860211773 
158 1.7985096334138382 -1.7985096334138382 0.0 0.0 0.5 28402.383010539375 87.57989788966921 0.2266077672263345 1497.4327240004086 0.0 0.28580700068261294 
159 2.1282741918464994 -2.1282741918464994 0.0 0.0 0.5 32721.868164229825 98.33977249549757 0.2259955232659425 1439.772685628914 0.0 0.2891079969824906 
160 2.354346557259525 -2.354346557259525 0.0 0.0 0.5 48400.822101134545 84.74910329709424 0.21167118486745412 1421.215627247614 0.0 0.29025440013091236 
161 2.458497067389396 -2.458497067389396 0.0 0.0 0.5 55942.97550942221 87.53466759514457 0.21205020544519096 1429.8128458909785 0.0 0.288450689327303 
162 2.2486405376861263 -2.2486405376861263 0.0 0.0 0.5 8937.810378735694 90.77667491563787 0.23406774084525916 1419.4632789548853 0.0 0.29291792267894423 
163 1.6807373348235375 -1.6807373348235375 0.0 0.0 0.5 24746.340999369153 56.10339983628535 0.2104773861497346 1410.095432392945 0.0 0.2899964791954668 
164 1.7170636382374815 -1.7170636382374815 0.0 0.0 0.5 25286.574576063955 103.06428917108919 0.21525420433154865 1366.5318473725329 0.0 0.29599045810426106 
165 1.9390719999662567 -1.9390719999662567 0.0 0.0 0.5 17474.98474279078 63.11023747807264 0.23433947703307728 1416.9502760388548 0.0 0.2896318251592389 
166 2.2079872636498834 -2.2079872636498834 0.0 0.0 0.5 14006.643933747993 76.71470186690625 0.2438873809309752 1505.3517822065173 0.0 0.2873648555420693 
167 1.91603167621617 -1.91603167621617 0.0 0.0 0.5 29045.19982413861 64.46139466491415 0.23869751575765497 1400.4056244312615 0.0 0.28739440744968225 
168 2.0786153175972406 -2.0786153175972406 0.0 0.0 0.5 23703.412326240577 117.60456231346467 0.2270998042120441 1216.2009656449686 0.0 0.29990002202345417 
169 1.6984759638090088 -1.6984759638090088 0.0 0.0 0.5 25421.399082527365 91.02347244542955 0.2262532409320089 1163.7701570888162 0.0 0.3004075122181812 
170 1.9335543937958732 -1.9335543937958732 0.0 0.0 0.5 -300.7183433326227 118.67008851778388 0.25401813655670963 1275.247571477561 0.0 0.2966834876998818 
171 2.2051069818577016 -2.2051069818577016 0.0 0.0 0.5 15304.879974250667 58.48280649041552 0.1833391247042007 1489.6643656813712 0.0 0.28941929275820233 
